"id","prolific_id","bg","b","g","none","p_a","p_c","p_na","p_nc","p_c_given_a","p_c_given_na","p_a_given_c","p_a_given_nc","p_nc_given_a","p_nc_given_na","p_na_given_c","p_na_given_nc","p_likely_a","p_likely_na","p_likely_c","p_likely_nc"
"if1_lh","5df009be35886f068d794ebd",0.40999936000256,0.2999998000008,9.99996000016e-07,0.28999984000064,0.70999916000336,0.41000035999856,0.29000083999664,0.58999964000144,0.577464570522337,3.44825208102013e-06,0.999997560987507,0.508474547543907,0.422535429477663,0.999996551747919,2.43901249262199e-06,0.491525452456093,0.70999916000336,0.29000083999664,0.41000035999856,0.58999964000144
"if2_ul","5df009be35886f068d794ebd",0.313131058056331,1.0100969289013e-06,0.393938812368435,0.292929119478305,0.31313206815326,0.707069870424766,0.68686793184674,0.292930129575234,0.99999677421436,0.573529195502366,0.442857306121982,3.44825208102013e-06,3.22578564009265e-06,0.426470804497634,0.557142693878018,0.999996551747919,0.31313206815326,0.68686793184674,0.707069870424766,0.292930129575234
"independent_hh","5df009be35886f068d794ebd",0.32999968000128,0.26999992000032,0.26999992000032,0.13000047999808,0.5999996000016,0.5999996000016,0.4000003999984,0.4000003999984,0.549999833333889,0.674999125004375,0.549999833333889,0.674999125004375,0.450000166666111,0.325000874995625,0.450000166666111,0.325000874995625,0.5999996000016,0.4000003999984,0.5999996000016,0.4000003999984
"if2_ll","5ea98a3faafdd809224b48ec",0.51999892000432,9.99996000016e-07,9.99996000016e-07,0.47999908000368,0.51999992000032,0.51999992000032,0.48000007999968,0.48000007999968,0.999998076930473,2.08332465281395e-06,0.999998076930473,2.08332465281395e-06,1.92306952665567e-06,0.999997916675347,1.92306952665567e-06,0.999997916675347,0.51999992000032,0.48000007999968,0.51999992000032,0.48000007999968
"if1_u-Lh","5ea98a3faafdd809224b48ec",0.6499984000064,9.99996000016e-07,9.99996000016e-07,0.3499996000016,0.6499994000024,0.6499994000024,0.3500005999976,0.3500005999976,0.999998461543195,2.85712653070554e-06,0.999998461543195,2.85712653070554e-06,1.53845680474829e-06,0.999997142873469,1.53845680474829e-06,0.999997142873469,0.6499994000024,0.3500005999976,0.6499994000024,0.3500005999976
"independent_ul","5ea98a3faafdd809224b48ec",0.61999852000592,0.37999948000208,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.61999952000192,1.999992000032e-06,0.38000047999808,0.61999976000048,0.5,0.999998387101977,0.999997368434903,0.38000023999952,0.5,1.6128980229096e-06,2.63156509702581e-06,0.999998000008,1.999992000032e-06,0.61999952000192,0.38000047999808
"if1_hh","5ea98a3faafdd809224b48ec",0.90999736001056,0.09000063999744,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.90999836000656,1.999992000032e-06,0.09000163999344,0.90999918000164,0.5,0.999998901101316,0.999988889135797,0.09000081999836,0.5,1.09889868373916e-06,1.11108642030177e-05,0.999998000008,1.999992000032e-06,0.90999836000656,0.09000163999344
"independent_hh","5ea98a3faafdd809224b48ec",0.78999784000864,9.99996000016e-07,0.21000015999936,9.99996000016e-07,0.78999884000464,0.999998000008,0.21000115999536,1.999992000032e-06,0.99999873418042,0.999995238140589,0.78999942000116,0.5,1.26581958020359e-06,4.76185941086275e-06,0.21000057999884,0.5,0.78999884000464,0.21000115999536,0.999998000008,1.999992000032e-06
"if2_u-Ll","5ea98a3faafdd809224b48ec",0.36999952000192,0.62999848000608,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.37000051999792,1.999992000032e-06,0.62999948000208,0.37000025999948,0.5,0.999997297311906,0.999998412703452,0.62999974000052,0.5,2.70268809357787e-06,1.58729654826493e-06,0.999998000008,1.999992000032e-06,0.37000051999792,0.62999948000208
"independent_hl","5ea98a3faafdd809224b48ec",0.21000015999936,0.78999784000864,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.21000115999536,1.999992000032e-06,0.78999884000464,0.21000057999884,0.5,0.999995238140589,0.99999873418042,0.78999942000116,0.5,4.76185941086275e-06,1.26581958020359e-06,0.999998000008,1.999992000032e-06,0.21000115999536,0.78999884000464
"if1_lh","5ea98a3faafdd809224b48ec",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if2_ul","5ea98a3faafdd809224b48ec",0.5999986000056,0.3999994000024,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.5999996000016,1.999992000032e-06,0.4000003999984,0.5999998000004,0.5,0.999998333338889,0.9999975000125,0.4000001999996,0.5,1.66666111112963e-06,2.4999875000625e-06,0.999998000008,1.999992000032e-06,0.5999996000016,0.4000003999984
"independent_uh","5ea98a3faafdd809224b48ec",0.27999988000048,9.99996000016e-07,0.71999812000752,9.99996000016e-07,0.28000087999648,0.999998000008,0.71999912000352,1.999992000032e-06,0.999996428596939,0.999998611114969,0.28000043999912,0.5,3.5714030614067e-06,1.38888503087491e-06,0.71999956000088,0.5,0.28000087999648,0.71999912000352,0.999998000008,1.999992000032e-06
"if2_hl","5ea98a3faafdd809224b48ec",0.75999796000816,0.24000003999984,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.75999896000416,1.999992000032e-06,0.24000103999584,0.75999948000104,0.5,0.999998684213989,0.999995833368055,0.24000051999896,0.5,1.31578601108944e-06,4.16663194473379e-06,0.999998000008,1.999992000032e-06,0.75999896000416,0.24000103999584
"if1_uh","5ea98a3faafdd809224b48ec",0.62999848000608,0.36999952000192,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.62999948000208,1.999992000032e-06,0.37000051999792,0.62999974000052,0.5,0.999998412703452,0.999997297311906,0.37000025999948,0.5,1.58729654826493e-06,2.70268809357787e-06,0.999998000008,1.999992000032e-06,0.62999948000208,0.37000051999792
"independent_ll","5ea98a3faafdd809224b48ec",9.99996000016e-07,9.99996000016e-07,0.32999968000128,0.66999832000672,1.999992000032e-06,0.33000067999728,0.999998000008,0.66999932000272,0.5,0.33000033999932,3.03028466494142e-06,1.49253285811087e-06,0.5,0.66999966000068,0.999996969715335,0.999998507467142,1.999992000032e-06,0.999998000008,0.33000067999728,0.66999932000272
"if2_hl","5fc0488da7ba234c771ef4b5",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_uh","5fc0488da7ba234c771ef4b5",0.499999000004,9.99996000016e-07,9.99996000016e-07,0.499999000004,0.5,0.5,0.5,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008,0.5,0.5,0.5,0.5
"independent_ul","5fc0488da7ba234c771ef4b5",0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"if1_hh","5fc0488da7ba234c771ef4b5",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"independent_ll","5fc0488da7ba234c771ef4b5",9.99996000016e-07,9.99996000016e-07,0.499999000004,0.499999000004,1.999992000032e-06,0.5,0.999998000008,0.5,0.5,0.5,1.999992000032e-06,1.999992000032e-06,0.5,0.5,0.999998000008,0.999998000008,1.999992000032e-06,0.999998000008,0.5,0.5
"if2_ul","5fc0488da7ba234c771ef4b5",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"independent_hl","5fc0488da7ba234c771ef4b5",0.499999000004,0.499999000004,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.5,1.999992000032e-06,0.5,0.5,0.5,0.999998000008,0.999998000008,0.5,0.5,1.999992000032e-06,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.5,0.5
"if2_ll","5fc0488da7ba234c771ef4b5",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if1_u-Lh","5fc0488da7ba234c771ef4b5",0.499999000004,9.99996000016e-07,9.99996000016e-07,0.499999000004,0.5,0.5,0.5,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008,0.5,0.5,0.5,0.5
"independent_uh","5fc0488da7ba234c771ef4b5",0.499999000004,9.99996000016e-07,0.499999000004,9.99996000016e-07,0.5,0.999998000008,0.5,1.999992000032e-06,0.999998000008,0.999998000008,0.5,0.5,1.999992000032e-06,1.999992000032e-06,0.5,0.5,0.5,0.5,0.999998000008,1.999992000032e-06
